timestamp,insert_total,insert_original,insert_duplicate,insert_avg_latency_ms,query_count,query_failed,query_avg_latency_ms,insert_cumulative_total,insert_cumulative_original,insert_cumulative_duplicate,insert_cumulative_avg_latency_ms,query_cumulative_count,query_cumulative_failed,query_cumulative_avg_latency_ms
2026/03/01 16:17:41,894,644,250,100.76,1736,0,0.21,424576,318576,106000,106.21,849100,0,0.21
2026/03/01 16:17:46,776,526,250,112.2,1604,0,0.22,425352,319102,106250,106.22,850704,0,0.21
2026/03/01 16:17:51,746,496,250,117.49,1488,0,0.19,426098,319598,106500,106.24,852192,0,0.21
2026/03/01 16:17:56,830,652,178,104.24,1664,0,0.2,426928,320250,106678,106.24,853856,0,0.21
2026/03/01 16:18:01,872,750,122,97.68,1740,0,0.22,427800,321000,106800,106.22,855596,0,0.21
2026/03/01 16:18:06,838,638,200,104.23,1680,0,0.2,428638,321638,107000,106.21,857276,0,0.21
2026/03/01 16:18:11,850,600,250,100.75,1700,0,0.21,429488,322238,107250,106.2,858976,0,0.21
2026/03/01 16:18:16,842,592,250,104.79,1612,0,0.21,430330,322830,107500,106.2,860588,0,0.21
2026/03/01 16:18:21,782,532,250,111.88,1574,0,0.21,431112,323362,107750,106.21,862162,0,0.21
2026/03/01 16:18:26,794,638,156,105.08,1650,0,0.19,431906,324000,107906,106.21,863812,0,0.21
2026/03/01 16:18:31,834,740,94,105.4,1668,0,0.24,432740,324740,108000,106.21,865480,0,0.21
2026/03/01 16:18:36,858,608,250,101.82,1708,0,0.19,433598,325348,108250,106.2,867188,0,0.21
2026/03/01 16:18:41,850,600,250,101.78,1708,0,0.2,434448,325948,108500,106.19,868896,0,0.21
2026/03/01 16:18:46,788,538,250,110.1,1576,0,0.2,435236,326486,108750,106.2,870472,0,0.21
2026/03/01 16:18:51,804,554,250,105.2,1608,0,0.19,436040,327040,109000,106.2,872080,0,0.21
2026/03/01 16:18:56,842,710,132,107.43,1612,0,0.2,436882,327750,109132,106.2,873692,0,0.21
2026/03/01 16:19:01,790,672,118,107.3,1652,0,0.19,437672,328422,109250,106.2,875344,0,0.21
2026/03/01 16:19:06,838,588,250,101.6,1676,0,0.2,438510,329010,109500,106.19,877020,0,0.21
2026/03/01 16:19:11,854,604,250,105.34,1704,0,0.2,439364,329614,109750,106.19,878724,0,0.21
2026/03/01 16:19:16,792,542,250,110.05,1584,0,0.2,440156,330156,110000,106.2,880308,0,0.21
2026/03/01 16:19:21,864,614,250,97.3,1732,0,0.19,441020,330770,110250,106.18,882040,0,0.21
2026/03/01 16:19:26,976,730,246,89.25,1952,0,0.2,441996,331500,110496,106.14,883992,0,0.21
2026/03/01 16:19:31,856,750,106,100.43,1680,0,0.19,442852,332250,110602,106.13,885672,0,0.21
2026/03/01 16:19:36,940,750,190,90.6,1908,0,0.2,443792,333000,110792,106.1,887580,0,0.21
2026/03/01 16:19:41,790,582,208,110.65,1578,0,0.2,444582,333582,111000,106.11,889158,0,0.21
2026/03/01 16:19:46,834,584,250,103.52,1634,0,0.22,445416,334166,111250,106.1,890792,0,0.21
2026/03/01 16:19:51,886,636,250,94.99,1812,0,0.2,446302,334802,111500,106.08,892604,0,0.21
2026/03/01 16:19:56,828,578,250,106.93,1596,0,0.19,447130,335380,111750,106.08,894200,0,0.21
2026/03/01 16:20:01,756,620,136,114.92,1572,0,0.24,447886,336000,111886,106.09,895772,0,0.21
2026/03/01 16:20:06,804,690,114,109.03,1608,0,0.21,448690,336690,112000,106.1,897380,0,0.21
2026/03/01 16:20:11,846,596,250,98.64,1692,0,0.22,449536,337286,112250,106.09,899072,0,0.21
2026/03/01 16:20:16,802,552,250,108.25,1604,0,0.22,450338,337838,112500,106.09,900676,0,0.21
2026/03/01 16:20:21,872,622,250,103.55,1668,0,0.2,451210,338460,112750,106.09,902344,0,0.21
2026/03/01 16:20:26,820,570,250,103.6,1716,0,0.21,452030,339030,113000,106.08,904060,0,0.21
2026/03/01 16:20:31,856,720,136,100.84,1712,0,0.22,452886,339750,113136,106.07,905772,0,0.21
2026/03/01 16:20:36,680,566,114,126.99,1360,0,0.28,453566,340316,113250,106.1,907132,0,0.21
2026/03/01 16:20:41,630,380,250,144.5,1256,0,0.37,454196,340696,113500,106.16,908388,0,0.21
2026/03/01 16:20:46,672,554,118,132.43,1344,0,0.43,454868,341250,113618,106.19,909732,0,0.21
2026/03/01 16:20:51,790,658,132,111.8,1584,0,0.22,455658,341908,113750,106.2,911316,0,0.21
2026/03/01 16:20:56,726,476,250,120.37,1452,0,0.22,456384,342384,114000,106.23,912768,0,0.21
2026/03/01 16:21:01,826,576,250,108.18,1644,0,0.2,457210,342960,114250,106.23,914412,0,0.21
2026/03/01 16:21:06,846,596,250,100.68,1700,0,0.19,458056,343556,114500,106.22,916112,0,0.21
2026/03/01 16:21:11,804,694,110,108.36,1608,0,0.2,458860,344250,114610,106.22,917720,0,0.21
2026/03/01 16:21:16,792,652,140,111.5,1584,0,0.19,459652,344902,114750,106.23,919304,0,0.21
2026/03/01 16:21:21,850,600,250,100.33,1700,0,0.23,460502,345502,115000,106.22,921004,0,0.21
2026/03/01 16:21:26,888,638,250,98.0,1776,0,0.22,461390,346140,115250,106.21,922780,0,0.21
2026/03/01 16:21:31,732,482,250,120.37,1458,0,0.2,462122,346622,115500,106.23,924238,0,0.21
2026/03/01 16:21:36,786,628,158,113.54,1498,0,0.24,462908,347250,115658,106.24,925736,0,0.21
2026/03/01 16:21:41,796,704,92,109.38,1640,0,0.2,463704,347954,115750,106.25,927376,0,0.21
2026/03/01 16:21:46,784,534,250,106.87,1600,0,0.2,464488,348488,116000,106.25,928976,0,0.21
2026/03/01 16:21:51,846,596,250,104.62,1688,0,0.22,465334,349084,116250,106.24,930664,0,0.21
2026/03/01 16:21:56,826,576,250,107.06,1652,0,0.21,466160,349660,116500,106.25,932316,0,0.21
2026/03/01 16:22:01,804,590,214,104.92,1608,0,0.22,466964,350250,116714,106.24,933924,0,0.21
2026/03/01 16:22:06,778,742,36,115.77,1560,0,0.21,467742,350992,116750,106.26,935484,0,0.21
2026/03/01 16:22:11,816,566,250,104.93,1620,0,0.21,468558,351558,117000,106.26,937104,0,0.21
2026/03/01 16:22:16,870,620,250,100.38,1752,0,0.2,469428,352178,117250,106.25,938856,0,0.21
2026/03/01 16:22:21,858,608,250,100.32,1708,0,0.19,470286,352786,117500,106.24,940564,0,0.21
2026/03/01 16:22:26,894,644,250,92.74,1796,0,0.19,471180,353430,117750,106.21,942360,0,0.21
2026/03/01 16:22:31,852,602,250,101.66,1700,0,0.22,472032,354032,118000,106.2,944060,0,0.21
2026/03/01 16:22:36,890,718,172,98.87,1784,0,0.2,472922,354750,118172,106.19,945844,0,0.21
2026/03/01 16:22:41,846,750,96,101.61,1688,0,0.21,473768,355500,118268,106.18,947532,0,0.21
2026/03/01 16:22:46,914,682,232,93.05,1832,0,0.19,474682,356182,118500,106.15,949364,0,0.21
2026/03/01 16:22:51,844,594,250,102.35,1688,0,0.19,475526,356776,118750,106.15,951052,0,0.21
2026/03/01 16:22:56,832,582,250,107.65,1588,0,0.21,476358,357358,119000,106.15,952640,0,0.21
2026/03/01 16:23:01,816,566,250,103.42,1704,0,0.19,477174,357924,119250,106.15,954344,0,0.21
2026/03/01 16:23:06,796,576,220,110.96,1588,0,0.22,477970,358500,119470,106.15,955932,0,0.21
2026/03/01 16:23:11,886,750,136,95.01,1780,0,0.19,478856,359250,119606,106.13,957712,0,0.21
2026/03/01 16:23:16,848,704,144,106.19,1622,0,0.21,479704,359954,119750,106.13,959334,0,0.21
2026/03/01 16:23:21,800,550,250,104.32,1670,0,0.22,480504,360504,120000,106.13,961004,0,0.21
2026/03/01 16:23:26,902,652,250,96.53,1808,0,0.19,481406,361156,120250,106.11,962812,0,0.21
2026/03/01 16:23:31,860,610,250,100.36,1716,0,0.19,482266,361766,120500,106.1,964528,0,0.21
2026/03/01 16:23:36,848,598,250,101.39,1692,0,0.27,483114,362364,120750,106.09,966220,0,0.21
2026/03/01 16:23:41,828,636,192,107.05,1664,0,0.2,483942,363000,120942,106.09,967884,0,0.21
2026/03/01 16:23:46,734,676,58,119.7,1464,0,0.21,484676,363676,121000,106.12,969348,0,0.21
2026/03/01 16:23:51,758,508,250,112.95,1520,0,0.2,485434,364184,121250,106.13,970868,0,0.21
2026/03/01 16:23:56,912,662,250,96.39,1820,0,0.21,486346,364846,121500,106.11,972688,0,0.21
2026/03/01 16:24:01,776,526,250,111.14,1556,0,0.2,487122,365372,121750,106.12,974244,0,0.21
2026/03/01 16:24:06,790,628,162,109.71,1580,0,0.2,487912,366000,121912,106.12,975824,0,0.21
2026/03/01 16:24:11,838,750,88,104.02,1676,0,0.21,488750,366750,122000,106.12,977500,0,0.21
2026/03/01 16:24:16,926,676,250,93.19,1820,0,0.19,489676,367426,122250,106.09,979320,0,0.21
2026/03/01 16:24:21,850,600,250,101.68,1732,0,0.19,490526,368026,122500,106.09,981052,0,0.21
2026/03/01 16:24:26,814,564,250,107.66,1556,0,0.23,491340,368590,122750,106.09,982608,0,0.21
2026/03/01 16:24:31,844,594,250,102.11,1760,0,0.21,492184,369184,123000,106.08,984368,0,0.21
2026/03/01 16:24:36,774,566,208,113.74,1468,0,0.2,492958,369750,123208,106.09,985836,0,0.21
2026/03/01 16:24:41,856,750,106,99.52,1792,0,0.21,493814,370500,123314,106.08,987628,0,0.21
2026/03/01 16:24:46,842,656,186,101.43,1684,0,0.2,494656,371156,123500,106.07,989312,0,0.21
2026/03/01 16:24:51,766,516,250,113.85,1532,0,0.2,495422,371672,123750,106.09,990844,0,0.21
2026/03/01 16:24:56,838,588,250,105.91,1676,0,0.22,496260,372260,124000,106.09,992520,0,0.21
2026/03/01 16:25:01,800,550,250,104.83,1600,0,0.2,497060,372810,124250,106.08,994120,0,0.21
2026/03/01 16:25:06,828,690,138,107.58,1656,0,0.2,497888,373500,124388,106.09,995776,0,0.21
2026/03/01 16:25:11,948,750,198,89.33,1896,0,0.22,498836,374250,124586,106.05,997672,0,0.21
2026/03/01 16:25:16,738,574,164,116.66,1472,0,0.2,499574,374824,124750,106.07,999144,0,0.21
2026/03/01 16:25:21,818,568,250,108.77,1624,0,0.21,500392,375392,125000,106.07,1000768,0,0.21
2026/03/01 16:25:26,884,634,250,96.16,1784,0,0.2,501276,376026,125250,106.06,1002552,0,0.21
2026/03/01 16:25:31,778,528,250,114.86,1552,0,0.2,502054,376554,125500,106.07,1004104,0,0.21
2026/03/01 16:25:36,940,696,244,88.85,1884,0,0.21,502994,377250,125744,106.04,1005988,0,0.21
2026/03/01 16:25:41,782,750,32,108.4,1564,0,0.21,503776,378000,125776,106.04,1007552,0,0.21
2026/03/01 16:25:46,876,652,224,102.48,1748,0,0.19,504652,378652,126000,106.04,1009300,0,0.21
2026/03/01 16:25:51,910,660,250,91.68,1824,0,0.21,505562,379312,126250,106.01,1011124,0,0.21
2026/03/01 16:25:56,798,548,250,108.31,1596,0,0.19,506360,379860,126500,106.01,1012720,0,0.21
2026/03/01 16:26:01,770,520,250,112.7,1540,0,0.2,507130,380380,126750,106.02,1014260,0,0.21
2026/03/01 16:26:06,876,626,250,98.8,1752,0,0.21,508006,381006,127000,106.01,1016012,0,0.21
2026/03/01 16:26:11,842,744,98,104.93,1684,0,0.2,508848,381750,127098,106.01,1017696,0,0.21
2026/03/01 16:26:16,804,652,152,107.61,1604,0,0.21,509652,382402,127250,106.01,1019300,0,0.21
2026/03/01 16:26:21,834,584,250,101.74,1672,0,0.25,510486,382986,127500,106.01,1020972,0,0.21
2026/03/01 16:26:26,862,612,250,102.24,1700,0,0.19,511348,383598,127750,106.0,1022672,0,0.21
2026/03/01 16:26:31,834,584,250,103.28,1680,0,0.21,512182,384182,128000,105.99,1024352,0,0.21
2026/03/01 16:26:36,840,590,250,102.21,1692,0,0.2,513022,384772,128250,105.99,1026044,0,0.21
2026/03/01 16:26:41,808,728,80,99.95,1616,0,0.21,513830,385500,128330,105.98,1027660,0,0.21
2026/03/01 16:26:46,842,672,170,110.58,1684,0,0.21,514672,386172,128500,105.99,1029344,0,0.21
2026/03/01 16:26:51,644,394,250,136.58,1288,0,0.2,515316,386566,128750,106.02,1030632,0,0.21
2026/03/01 16:26:56,820,570,250,107.61,1640,0,0.21,516136,387136,129000,106.03,1032272,0,0.21
2026/03/01 16:27:01,800,614,186,107.29,1600,0,0.19,516936,387750,129186,106.03,1033872,0,0.21
2026/03/01 16:27:06,878,750,128,100.34,1752,0,0.19,517814,388500,129314,106.02,1035624,0,0.21
2026/03/01 16:27:11,870,684,186,98.25,1744,0,0.21,518684,389184,129500,106.01,1037368,0,0.21
2026/03/01 16:27:16,880,630,250,100.17,1692,0,0.2,519564,389814,129750,106.0,1039060,0,0.21
2026/03/01 16:27:21,754,504,250,114.0,1576,0,0.2,520318,390318,130000,106.01,1040636,0,0.21
2026/03/01 16:27:26,848,598,250,103.34,1692,0,0.2,521166,390916,130250,106.0,1042328,0,0.21
2026/03/01 16:27:31,768,584,184,109.55,1536,0,0.19,521934,391500,130434,106.01,1043864,0,0.21
2026/03/01 16:27:36,904,750,154,95.84,1812,0,0.22,522838,392250,130588,105.99,1045676,0,0.21
2026/03/01 16:27:41,826,664,162,108.49,1616,0,0.19,523664,392914,130750,106.0,1047292,0,0.21
2026/03/01 16:27:46,868,618,250,98.13,1772,0,0.19,524532,393532,131000,105.98,1049064,0,0.21
2026/03/01 16:27:51,956,706,250,88.06,1912,0,0.22,525488,394238,131250,105.95,1050976,0,0.21
2026/03/01 16:27:56,808,558,250,108.56,1612,0,0.19,526296,394796,131500,105.95,1052588,0,0.21
2026/03/01 16:28:01,852,602,250,102.02,1688,0,0.2,527148,395398,131750,105.95,1054276,0,0.21
2026/03/01 16:28:06,808,602,206,105.79,1636,0,0.2,527956,396000,131956,105.95,1055912,0,0.21
2026/03/01 16:28:11,804,750,54,107.49,1580,0,0.2,528760,396750,132010,105.95,1057492,0,0.21
2026/03/01 16:28:16,816,576,240,107.09,1660,0,0.21,529576,397326,132250,105.95,1059152,0,0.21
2026/03/01 16:28:21,782,532,250,111.95,1564,0,0.2,530358,397858,132500,105.96,1060716,0,0.21
2026/03/01 16:28:26,814,564,250,106.97,1628,0,0.2,531172,398422,132750,105.96,1062344,0,0.21
2026/03/01 16:28:31,848,598,250,102.08,1696,0,0.2,532020,399020,133000,105.96,1064040,0,0.21
2026/03/01 16:28:36,802,730,72,105.48,1604,0,0.2,532822,399750,133072,105.95,1065644,0,0.21
2026/03/01 16:28:41,874,696,178,102.64,1748,0,0.21,533696,400446,133250,105.95,1067392,0,0.21
2026/03/01 16:28:46,880,630,250,97.11,1740,0,0.2,534576,401076,133500,105.93,1069132,0,0.21
2026/03/01 16:28:51,786,536,250,111.2,1588,0,0.2,535362,401612,133750,105.94,1070720,0,0.21
2026/03/01 16:28:56,794,544,250,110.1,1592,0,0.22,536156,402156,134000,105.95,1072312,0,0.21
2026/03/01 16:29:01,764,594,170,110.08,1528,0,0.2,536920,402750,134170,105.95,1073840,0,0.21
2026/03/01 16:29:06,864,750,114,101.53,1724,0,0.2,537784,403500,134284,105.95,1075564,0,0.21
2026/03/01 16:29:11,916,700,216,93.95,1828,0,0.24,538700,404200,134500,105.93,1077392,0,0.21
2026/03/01 16:29:16,868,618,250,99.77,1728,0,0.19,539568,404818,134750,105.92,1079120,0,0.21
2026/03/01 16:29:21,846,596,250,99.13,1708,0,0.21,540414,405414,135000,105.91,1080828,0,0.21
2026/03/01 16:29:26,830,580,250,106.57,1660,0,0.2,541244,405994,135250,105.91,1082488,0,0.21
2026/03/01 16:29:31,906,656,250,96.23,1760,0,0.19,542150,406650,135500,105.89,1084248,0,0.21
2026/03/01 16:29:36,802,600,202,103.01,1644,0,0.21,542952,407250,135702,105.89,1085892,0,0.21
2026/03/01 16:29:41,852,750,102,105.83,1700,0,0.19,543804,408000,135804,105.89,1087592,0,0.21
2026/03/01 16:29:46,904,708,196,90.81,1824,0,0.19,544708,408708,136000,105.86,1089416,0,0.21
2026/03/01 16:29:51,774,524,250,118.17,1548,0,0.2,545482,409232,136250,105.88,1090964,0,0.21
2026/03/01 16:29:56,804,554,250,104.14,1600,0,0.22,546286,409786,136500,105.88,1092564,0,0.21
2026/03/01 16:30:01,852,602,250,105.2,1692,0,0.21,547138,410388,136750,105.88,1094256,0,0.21
2026/03/01 16:30:06,870,620,250,98.53,1760,0,0.2,548008,411008,137000,105.86,1096016,0,0.21
2026/03/01 16:30:11,834,742,92,105.89,1592,0,0.21,548842,411750,137092,105.86,1097608,0,0.21
2026/03/01 16:30:16,774,616,158,112.74,1572,0,0.21,549616,412366,137250,105.87,1099180,0,0.21
2026/03/01 16:30:21,854,604,250,96.56,1760,0,0.18,550470,412970,137500,105.86,1100940,0,0.21
2026/03/01 16:30:26,834,584,250,108.34,1644,0,0.2,551304,413554,137750,105.86,1102584,0,0.21
2026/03/01 16:30:31,754,504,250,115.01,1532,0,0.2,552058,414058,138000,105.88,1104116,0,0.21
2026/03/01 16:30:36,902,692,210,95.11,1800,0,0.19,552960,414750,138210,105.86,1105916,0,0.21
2026/03/01 16:30:41,886,750,136,97.12,1776,0,0.2,553846,415500,138346,105.84,1107692,0,0.21
2026/03/01 16:30:46,796,642,154,109.34,1592,0,0.2,554642,416142,138500,105.85,1109284,0,0.21
2026/03/01 16:30:51,886,636,250,95.74,1772,0,0.19,555528,416778,138750,105.83,1111056,0,0.21
2026/03/01 16:30:56,758,508,250,118.87,1460,0,0.26,556286,417286,139000,105.85,1112516,0,0.21
2026/03/01 16:31:01,654,464,190,132.72,1364,0,0.41,556940,417750,139190,105.88,1113880,0,0.21
2026/03/01 16:31:06,890,750,140,100.18,1724,0,0.19,557830,418500,139330,105.87,1115604,0,0.21
2026/03/01 16:31:11,756,586,170,112.32,1568,0,0.21,558586,419086,139500,105.88,1117172,0,0.21
2026/03/01 16:31:16,814,564,250,104.91,1628,0,0.2,559400,419650,139750,105.88,1118800,0,0.21
2026/03/01 16:31:21,862,612,250,102.87,1724,0,0.21,560262,420262,140000,105.88,1120524,0,0.21
2026/03/01 16:31:26,798,548,250,107.33,1596,0,0.19,561060,420810,140250,105.88,1122120,0,0.21
2026/03/01 16:31:31,936,690,246,94.63,1796,0,0.19,561996,421500,140496,105.86,1123916,0,0.21
2026/03/01 16:31:36,812,750,62,102.07,1700,0,0.2,562808,422250,140558,105.85,1125616,0,0.21
2026/03/01 16:31:41,840,648,192,106.68,1672,0,0.2,563648,422898,140750,105.86,1127288,0,0.21
2026/03/01 16:31:46,784,534,250,109.61,1572,0,0.22,564432,423432,141000,105.86,1128860,0,0.21
2026/03/01 16:31:51,842,592,250,105.28,1664,0,0.2,565274,424024,141250,105.86,1130524,0,0.21
2026/03/01 16:31:56,824,574,250,101.86,1672,0,0.19,566098,424598,141500,105.85,1132196,0,0.21
2026/03/01 16:32:01,834,652,182,102.31,1668,0,0.2,566932,425250,141682,105.85,1133864,0,0.21
2026/03/01 16:32:06,836,750,86,106.39,1672,0,0.2,567768,426000,141768,105.85,1135536,0,0.21
2026/03/01 16:32:11,854,622,232,103.1,1660,0,0.2,568622,426622,142000,105.85,1137196,0,0.21
2026/03/01 16:32:16,806,556,250,104.93,1660,0,0.21,569428,427178,142250,105.84,1138856,0,0.21
2026/03/01 16:32:21,888,638,250,95.41,1772,0,0.26,570316,427816,142500,105.83,1140628,0,0.21
2026/03/01 16:32:26,782,532,250,110.26,1564,0,0.21,571098,428348,142750,105.83,1142192,0,0.21
2026/03/01 16:32:31,852,652,200,106.73,1640,0,0.2,571950,429000,142950,105.84,1143832,0,0.21
2026/03/01 16:32:36,800,750,50,106.17,1668,0,0.2,572750,429750,143000,105.84,1145500,0,0.21
2026/03/01 16:32:41,792,542,250,112.91,1528,0,0.22,573542,430292,143250,105.85,1147028,0,0.21
2026/03/01 16:32:46,778,528,250,110.78,1608,0,0.2,574320,430820,143500,105.85,1148636,0,0.21
2026/03/01 16:32:51,910,660,250,94.79,1820,0,0.19,575230,431480,143750,105.83,1150456,0,0.21
2026/03/01 16:32:56,848,598,250,101.21,1696,0,0.22,576078,432078,144000,105.83,1152152,0,0.21
2026/03/01 16:33:01,862,672,190,97.57,1728,0,0.19,576940,432750,144190,105.82,1153880,0,0.21
2026/03/01 16:33:06,792,732,60,109.58,1580,0,0.19,577732,433482,144250,105.82,1155460,0,0.21
2026/03/01 16:33:11,816,566,250,108.93,1636,0,0.32,578548,434048,144500,105.82,1157096,0,0.21
2026/03/01 16:33:16,784,534,250,110.71,1568,0,0.2,579332,434582,144750,105.83,1158664,0,0.21
2026/03/01 16:33:21,884,634,250,96.83,1756,0,0.23,580216,435216,145000,105.82,1160420,0,0.21
2026/03/01 16:33:26,764,534,230,113.18,1540,0,0.2,580980,435750,145230,105.83,1161960,0,0.21
2026/03/01 16:33:31,854,750,104,100.65,1708,0,0.21,581834,436500,145334,105.82,1163668,0,0.21
2026/03/01 16:33:36,760,594,166,116.1,1520,0,0.22,582594,437094,145500,105.83,1165188,0,0.21
2026/03/01 16:33:41,888,638,250,100.16,1776,0,0.21,583482,437732,145750,105.82,1166964,0,0.21
2026/03/01 16:33:46,856,606,250,98.9,1712,0,0.19,584338,438338,146000,105.81,1168676,0,0.21
2026/03/01 16:33:51,862,612,250,99.52,1724,0,0.21,585200,438950,146250,105.81,1170400,0,0.21
2026/03/01 16:33:56,900,650,250,97.81,1776,0,0.19,586100,439600,146500,105.79,1172176,0,0.21
2026/03/01 16:34:01,854,650,204,97.73,1732,0,0.3,586954,440250,146704,105.78,1173908,0,0.21
2026/03/01 16:34:06,896,750,146,99.31,1748,0,0.2,587850,441000,146850,105.77,1175656,0,0.21
2026/03/01 16:34:11,794,644,150,105.94,1632,0,0.21,588644,441644,147000,105.77,1177288,0,0.21
2026/03/01 16:34:16,796,546,250,110.84,1588,0,0.2,589440,442190,147250,105.78,1178876,0,0.21
2026/03/01 16:34:21,888,638,250,98.44,1780,0,0.19,590328,442828,147500,105.77,1180656,0,0.21
2026/03/01 16:34:26,932,682,250,89.08,1864,0,0.2,591260,443510,147750,105.74,1182520,0,0.21
2026/03/01 16:34:31,122,122,0,694.71,244,0,22.42,591382,443632,147750,105.86,1182764,0,0.21
2026/03/01 16:34:36,46,46,0,1481.03,90,0,18.0,591428,443678,147750,105.97,1182854,0,0.21
