time,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,mem_used,mem_free,mem_buff,mem_cach,io_total_read,io_total_writ,io_sda_read,io_sda_writ,io_sdh_read,io_sdh_writ,dsk_total_read,dsk_total_writ,dsk_sda_read,dsk_sda_writ,dsk_sdh_read,dsk_sdh_writ,root_used,root_free,data_used,data_free
24-02 13:58:00,4,2,93,1,0,3209691136,10021240832,1452277760,18146236825.6,192,114,0,22.0,192,86.0,22020096,58720256,0,172032,22020096,58720256,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:01,2,2,95,1,0,3201302528,10029629440,1452277760,18146236825.6,234,90.0,0,2.00,234,88.0,23068672,63963136,0,8192,23068672,63963136,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:02,4,2,94,1,0,3210739712,10020192256,1452277760,18146236825.6,158,132,0,6.00,158,124,20971520,81788928,0,28672,20971520,80740352,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:03,3,3,81,13,0,3219128320,10009706496,1452277760,18146236825.6,367,739,0,7.00,367,687,25165824,274726912,0,258048,25165824,271581184,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:04,3,2,87,8,0,3208642560,10019143680,1452277760,18146236825.6,140,547,0,5.00,140,534,17825792,218103808,0,24576,17825792,218103808,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:05,3,2,81,14,0,3210739712,10021240832,1452277760,18146236825.6,245,542,0,26.0,245,510,25165824,205520896,0,192512,25165824,205520896,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:06,3,2,94,1,0,3203399680,10027532288,1452277760,18146236825.6,260,208,0,3.00,260,205,25165824,65011712,0,12288,25165824,65011712,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:07,2,2,96,1,0,3207593984,10023337984,1452277760,18146236825.6,196,93.0,0,2.00,196,89.0,24117248,59768832,0,8192,24117248,58720256,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:08,4,2,93,1,0,3198156800,10032775168,1452277760,18146236825.6,436,306,0,43.0,436,257,29360128,89128960,0,184320,29360128,88080384,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:09,3,2,95,1,0,3191865344,10039066624,1452277760,18146236825.6,167,163,0,10.0,167,100,22020096,62914560,0,368640,22020096,60817408,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:10,3,2,95,1,0,3198156800,10036969472,1452277760,18146236825.6,198,109,0,10.0,198,93.0,23068672,59768832,0,208896,23068672,58720256,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:11,2,2,95,1,0,3198156800,10035920896,1452277760,18146236825.6,301,99.0,0,3.00,301,96.0,26214400,63963136,0,16384,26214400,63963136,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:12,4,3,93,1,0,3221225472,10011803648,1452277760,18146236825.6,209,120,0,11.0,209,109,23068672,78643200,0,49152,23068672,78643200,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:13,2,2,90,6,0,3227516928,10009706496,1452277760,18146236825.6,291,599,0,4.00,291,593,25165824,177209344,0,20480,25165824,176160768,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:14,4,2,63,30,0,3227516928,10010755072,1453326336,18146236825.6,275,974,0,9.00,275,908,23068672,405798912,0,319488,23068672,402653184,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:15,4,2,94,1,0,3220176896,10013900800,1453326336,18146236825.6,201,233,0,32.0,201,195,24117248,58720256,0,262144,24117248,58720256,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:16,3,1,95,1,0,3206545408,10027532288,1453326336,18146236825.6,264,150,0,2.00,264,148,25165824,65011712,0,12288,25165824,65011712,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:17,2,2,95,1,0,3208642560,10025435136,1453326336,18146236825.6,218,92.0,0,4.00,218,88.0,23068672,57671680,0,20480,23068672,57671680,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:18,3,2,94,1,0,3190816768,10043260928,1453326336,18146236825.6,262,101,0,8.00,262,87.0,26214400,59768832,0,40960,26214400,59768832,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:19,3,2,82,14,0,3202351104,10029629440,1453326336,18146236825.6,233,533,0,4.00,233,527,23068672,270532608,0,20480,23068672,270532608,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:20,3,1,95,1,0,3203399680,10030678016,1453326336,18146236825.6,182,171,0,10.0,182,102,22020096,59768832,0,409600,22020096,57671680,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:21,2,2,95,1,0,3198156800,10035920896,1453326336,18146236825.6,229,106,0,6.00,229,100,25165824,62914560,0,28672,25165824,62914560,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:22,3,2,94,1,0,3201302528,10031726592,1453326336,18146236825.6,209,116,0,0,209,116,24117248,78643200,0,0,24117248,78643200,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:23,3,2,95,1,0,3190816768,10042212352,1453326336,18146236825.6,106,224,0,7.00,106,216,8552448,63963136,0,32768,8552448,63963136,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:24,3,2,90,5,0,3199205376,10034872320,1453326336,18146236825.6,34.0,855,0,4.00,34.0,840,1687552,340787200,0,16384,1687552,340787200,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:25,3,1,95,1,0,3199205376,10035920896,1453326336,18146236825.6,7.00,222,0,11.0,7.00,201,45056,61865984,0,278528,45056,61865984,48103633715.2,484257562624,27595164876.8,499289948160
24-02 13:58:26,3,2,94,1,0,3192913920,10042212352,1453326336,18146236825.6,75.0,150,0,3.00,75.0,145,4268032,60817408,0,12288,4268032,60817408,48103633715.2,484257562624,27702539059.2,499289948160
24-02 13:58:27,3,2,94,0,0,3207593984,10027532288,1453326336,18146236825.6,29.0,96.0,0,6.00,29.0,90.0,1703936,58720256,0,32768,1703936,58720256,48103633715.2,484257562624,27702539059.2,499289948160
24-02 13:58:28,3,1,95,1,0,3199205376,10036969472,1453326336,18146236825.6,1.00,110,0,10.0,1.00,90.0,32768,59768832,0,45056,32768,59768832,48103633715.2,484257562624,27702539059.2,499289948160
24-02 13:58:29,3,2,95,1,0,3196059648,10041163776,1453326336,18146236825.6,53.0,91.0,0,1.00,53.0,89.0,3182592,57671680,0,8192,3182592,57671680,48103633715.2,484257562624,27702539059.2,499289948160
24-02 13:58:30,3,1,95,1,0,3199205376,10038018048,1453326336,18146236825.6,1.00,175,0,29.0,1.00,92.0,16384,62914560,0,450560,16384,60817408,48103633715.2,484257562624,27702539059.2,499289948160
24-02 13:58:31,6,1,92,0,0,3249537024,9985589248,1453326336,18146236825.6,32.0,109,0,17.0,32.0,92.0,2228224,59768832,0,77824,2228224,59768832,48103633715.2,484257562624,27809913241.6,499289948160
24-02 13:58:32,3,1,95,1,0,3255828480,9980346368,1453326336,18146236825.6,19.0,125,0,4.00,19.0,119,1056768,82837504,0,16384,1056768,82837504,48103633715.2,484257562624,27809913241.6,499289948160
24-02 13:58:33,2,2,96,1,0,3231711232,10005512192,1453326336,18146236825.6,33.0,118,0,4.00,33.0,114,487424,60817408,0,20480,487424,60817408,48103633715.2,484257562624,27809913241.6,499289948160
24-02 13:58:34,4,3,86,8,0,3247439872,9993977856,1453326336,18146236825.6,40.0,957,0,5.00,40.0,944,1957888,573571072,0,24576,1957888,573571072,48103633715.2,484257562624,27809913241.6,499289948160
24-02 13:58:35,3,2,95,1,0,3243245568,9992929280,1454374912,18146236825.6,0,258,0,9.00,0,241,0,56623104,0,114688,0,56623104,48103633715.2,484257562624,27917287424,499289948160
24-02 13:58:36,3,2,91,4,0,3240099840,9996075008,1454374912,18146236825.6,245,530,0,21.0,245,448,22020096,174063616,0,372736,22020096,170917888,48103633715.2,484257562624,27917287424,499289948160
24-02 13:58:37,2,2,95,1,0,3232759808,10003415040,1454374912,18146236825.6,250,166,0,1.00,250,165,32505856,106954752,0,8192,32505856,106954752,48103633715.2,484257562624,27917287424,499289948160
24-02 13:58:38,4,2,94,0,0,3201302528,10034872320,1454374912,18146236825.6,246,106,0,8.00,246,90.0,32505856,58720256,0,40960,32505856,58720256,48103633715.2,484257562624,27917287424,499289948160
24-02 13:58:39,2,2,95,0,0,3209691136,10024386560,1454374912,18146236825.6,256,92.0,0,6.00,256,86.0,32505856,59768832,0,28672,32505856,59768832,48103633715.2,484257562624,27917287424,499289948160
24-02 13:58:40,3,2,89,7,0,3208642560,10028580864,1454374912,18146236825.6,190,383,0,10.0,190,353,24117248,285212672,0,249856,24117248,283115520,48103633715.2,484257562624,28024661606.4,499289948160
24-02 13:58:41,2,2,93,3,0,3199205376,10035920896,1454374912,18146236825.6,222,91.0,0,3.00,222,86.0,28311552,54525952,0,16384,28311552,54525952,48103633715.2,484257562624,28024661606.4,499289948160
24-02 13:58:42,4,3,92,2,0,3204448256,10029629440,1454374912,18146236825.6,246,127,0,11.0,246,116,31457280,87031808,0,53248,31457280,87031808,48103633715.2,484257562624,28024661606.4,499289948160
24-02 13:58:43,3,3,89,5,0,3202351104,10031726592,1454374912,18146236825.6,323,442,0,20.0,323,392,35651584,248512512,0,249856,35651584,247463936,48103633715.2,484257562624,28024661606.4,499289948160
24-02 13:58:44,4,2,93,1,0,3202351104,10030678016,1454374912,18146236825.6,462,146,0,0,462,138,45088768,60817408,0,0,45088768,60817408,48103633715.2,484257562624,28024661606.4,499289948160
24-02 13:58:45,2,2,90,6,0,3205496832,10029629440,1454374912,18146236825.6,203,588,0,8.00,203,565,26214400,223346688,0,167936,26214400,223346688,48103633715.2,484257562624,28132035788.8,499289948160
24-02 13:58:46,4,1,94,1,0,3213885440,10021240832,1454374912,18146236825.6,246,254,0,8.00,246,246,32505856,66060288,0,32768,32505856,66060288,48103633715.2,484257562624,28132035788.8,499289948160
24-02 13:58:47,3,2,90,5,0,3209691136,10028580864,1454374912,18146236825.6,218,428,0,22.0,218,353,28311552,198180864,0,143360,28311552,197132288,48103633715.2,484257562624,28132035788.8,499289948160
24-02 13:58:48,3,2,93,2,0,3190816768,10048503808,1454374912,18146236825.6,242,203,0,12.0,242,175,30408704,133169152,0,98304,30408704,133169152,48103633715.2,484257562624,28132035788.8,499289948160
24-02 13:58:49,3,2,92,3,0,3197108224,10040115200,1454374912,18146236825.6,225,179,0,10.0,225,167,29360128,127926272,0,73728,29360128,127926272,48103633715.2,484257562624,28132035788.8,499289948160
24-02 13:58:50,4,2,90,3,0,3213885440,10022289408,1454374912,18146236825.6,229,232,0,31.0,229,181,29360128,142606336,0,389120,29360128,139460608,48103633715.2,484257562624,28239409971.2,499289948160
24-02 13:58:51,3,2,95,1,0,3229614080,10005512192,1454374912,18146236825.6,277,113,0,14.0,277,99.0,33554432,62914560,0,180224,33554432,62914560,48103633715.2,484257562624,28239409971.2,499289948160
24-02 13:58:52,4,2,91,3,0,3229614080,10005512192,1454374912,18146236825.6,217,334,0,57.0,217,268,26214400,206569472,0,344064,26214400,204472320,48103633715.2,484257562624,28239409971.2,499289948160
24-02 13:58:53,3,2,94,2,0,3223322624,10010755072,1454374912,18146236825.6,453,122,0,6.00,453,114,44040192,69206016,0,28672,44040192,69206016,48103633715.2,484257562624,28239409971.2,499289948160
24-02 13:58:54,3,2,85,9,0,3214934016,10017046528,1454374912,18146236825.6,407,450,0,7.00,407,376,39845888,205520896,0,57344,39845888,204472320,48103633715.2,484257562624,28239409971.2,499289948160
24-02 13:58:55,3,2,92,3,0,3202351104,10028580864,1455423488,18146236825.6,246,437,0,1.00,246,430,31457280,140509184,0,8192,31457280,140509184,48103633715.2,484257562624,28239409971.2,499289948160
24-02 13:58:56,4,2,90,4,0,3205496832,10028580864,1455423488,18146236825.6,226,450,0,8.00,226,437,29360128,183500800,0,73728,29360128,183500800,48103633715.2,484257562624,28346784153.6,499289948160
24-02 13:58:57,3,2,94,2,0,3206545408,10026483712,1455423488,18146236825.6,250,196,0,31.0,250,158,32505856,121634816,0,344064,32505856,119537664,48103633715.2,484257562624,28346784153.6,499289948160
24-02 13:58:58,3,2,92,3,0,3209691136,10024386560,1455423488,18146236825.6,237,199,0,12.0,237,152,30408704,108003328,0,94208,30408704,106954752,48103633715.2,484257562624,28346784153.6,499289948160
24-02 13:58:59,3,2,93,3,0,3199205376,10034872320,1455423488,18146236825.6,231,170,0,5.00,231,157,30408704,115343360,0,81920,30408704,114294784,48103633715.2,484257562624,28346784153.6,499289948160
24-02 13:59:00,4,3,91,2,0,3202351104,10031726592,1455423488,18146236825.6,234,211,0,5.00,234,197,30408704,128974848,0,24576,30408704,128974848,48103633715.2,484257562624,28454158336,499289948160
24-02 13:59:01,3,2,91,4,0,3201302528,10030678016,1455423488,18146236825.6,221,219,0,11.0,221,203,28311552,153092096,0,90112,28311552,153092096,48103633715.2,484257562624,28454158336,499289948160
24-02 13:59:02,4,2,93,1,0,3184525312,10046406656,1455423488,18146236825.6,473,111,0,4.00,473,107,46137344,81788928,0,139264,46137344,81788928,48103633715.2,484257562624,28454158336,499289948160
24-02 13:59:03,3,2,89,6,0,3199205376,10031726592,1455423488,18146236825.6,623,292,0,27.0,623,236,53477376,176160768,0,151552,53477376,176160768,48103633715.2,484257562624,28454158336,499289948160
24-02 13:59:04,3,2,90,5,0,3202351104,10028580864,1455423488,18146236825.6,360,323,0,13.0,360,290,36700160,169869312,0,192512,36700160,167772160,48103633715.2,484257562624,28454158336,499289948160
24-02 13:59:05,3,2,92,3,0,3208642560,10022289408,1455423488,18146236825.6,258,341,0,6.00,258,329,31457280,106954752,0,28672,31457280,106954752,48103633715.2,484257562624,28454158336,499289948160
24-02 13:59:06,3,2,91,4,0,3206545408,10024386560,1455423488,18146236825.6,229,457,0,8.00,229,445,30408704,190840832,0,86016,30408704,190840832,48103633715.2,484257562624,28561532518.4,499289948160
24-02 13:59:07,2,2,94,2,0,3203399680,10028580864,1455423488,18146236825.6,240,172,0,17.0,240,155,31457280,114294784,0,147456,31457280,114294784,48103633715.2,484257562624,28561532518.4,498216206336
24-02 13:59:08,3,2,93,1,0,3202351104,10030678016,1455423488,18146236825.6,241,238,0,44.0,241,154,31457280,111149056,0,212992,31457280,110100480,48103633715.2,484257562624,28561532518.4,498216206336
24-02 13:59:09,6,2,91,1,0,3239051264,9992929280,1455423488,18146236825.6,241,193,0,25.0,241,163,31457280,114294784,0,286720,31457280,113246208,48103633715.2,484257562624,28561532518.4,498216206336
24-02 13:59:10,3,2,92,3,0,3240099840,9991880704,1455423488,18146236825.6,233,202,0,11.0,233,173,30408704,131072000,0,114688,30408704,130023424,48103633715.2,484257562624,28561532518.4,498216206336
24-02 13:59:11,3,2,94,1,0,3241148416,9991880704,1455423488,18146236825.6,80.0,135,0,10.0,80.0,123,8945664,101711872,0,147456,8945664,101711872,48103633715.2,484257562624,28668906700.8,498216206336
24-02 13:59:12,3,2,92,2,0,3251634176,9979297792,1455423488,18146236825.6,13.0,227,0,10.0,13.0,217,368640,161480704,0,196608,368640,161480704,48103633715.2,484257562624,28668906700.8,498216206336
24-02 13:59:13,3,2,90,6,0,3248488448,9981394944,1455423488,18146236825.6,218,418,0,27.0,218,336,26214400,223346688,0,233472,26214400,222298112,48103633715.2,484257562624,28668906700.8,498216206336
24-02 13:59:14,3,2,91,4,0,3205496832,10025435136,1456472064,18146236825.6,238,409,0,1.00,238,400,30408704,137363456,0,4096,30408704,137363456,48103633715.2,484257562624,28668906700.8,498216206336
24-02 13:59:15,4,2,94,1,0,3206545408,10025435136,1456472064,18146236825.6,247,192,0,1.00,247,183,32505856,62914560,0,4096,32505856,62914560,48103633715.2,484257562624,28668906700.8,498216206336
24-02 13:59:16,4,2,93,0,0,3200253952,10030678016,1456472064,18146236825.6,247,164,0,7.00,247,157,32505856,65011712,0,32768,32505856,65011712,48103633715.2,484257562624,28776280883.2,498216206336
24-02 13:59:17,3,2,89,6,0,3205496832,10024386560,1456472064,18146236825.6,208,383,0,13.0,208,359,27262976,226492416,0,188416,27262976,225443840,48103633715.2,484257562624,28776280883.2,498216206336
24-02 13:59:18,3,2,94,1,0,3208642560,10023337984,1456472064,18146236825.6,61.0,216,0,14.0,61.0,184,6979584,149946368,0,180224,6979584,147849216,48103633715.2,484257562624,28776280883.2,498216206336
24-02 13:59:19,3,2,94,1,0,3200253952,10030678016,1456472064,18146236825.6,14.0,121,0,5.00,14.0,116,868352,75497472,0,24576,868352,75497472,48103633715.2,484257562624,28776280883.2,498216206336
24-02 13:59:20,3,2,92,3,0,3200253952,10031726592,1456472064,18146236825.6,224,266,0,8.00,224,220,29360128,165675008,0,126976,29360128,163577856,48103633715.2,484257562624,28776280883.2,498216206336
24-02 13:59:21,3,2,95,0,0,3197108224,10035920896,1456472064,18146236825.6,248,101,0,6.00,248,95.0,32505856,61865984,0,28672,32505856,61865984,48103633715.2,484257562624,28883655065.6,498216206336
24-02 13:59:22,3,2,91,4,0,3196059648,10033823744,1456472064,18146236825.6,220,293,0,6.00,220,283,28311552,214958080,0,159744,28311552,214958080,48103633715.2,484257562624,28883655065.6,498216206336
24-02 13:59:23,2,2,95,0,0,3196059648,10034872320,1456472064,18146236825.6,244,108,0,1.00,244,107,31457280,63963136,0,8192,31457280,63963136,48103633715.2,484257562624,28883655065.6,498216206336
24-02 13:59:24,4,2,86,8,0,3197108224,10034872320,1457520640,18146236825.6,200,611,0,20.0,200,534,26214400,257949696,0,106496,26214400,256901120,48103633715.2,484257562624,28883655065.6,498216206336
24-02 13:59:25,6,2,91,1,0,3186622464,10049552384,1457520640,18146236825.6,241,208,0,7.00,241,195,29360128,65011712,0,36864,29360128,65011712,48103633715.2,484257562624,28883655065.6,498216206336
24-02 13:59:26,5,2,92,1,0,3182428160,10053746688,1457520640,18146236825.6,93.0,158,0,2.00,93.0,156,6733824,63963136,0,8192,6733824,63963136,48103633715.2,484257562624,28991029248,498216206336
24-02 13:59:27,5,3,87,6,0,3221225472,10012852224,1457520640,18146236825.6,192,379,0,14.0,192,358,24117248,224395264,0,286720,24117248,223346688,48103633715.2,484257562624,28991029248,498216206336
24-02 13:59:28,5,2,92,2,0,3214934016,10021240832,1457520640,18146236825.6,226,244,0,28.0,226,194,29360128,145752064,0,262144,29360128,142606336,48103633715.2,484257562624,28991029248,498216206336
24-02 13:59:29,5,2,90,3,0,3206545408,10029629440,1457520640,18146236825.6,228,196,0,6.00,228,185,29360128,145752064,0,61440,29360128,145752064,48103633715.2,484257562624,28991029248,498216206336
24-02 13:59:30,5,2,92,1,0,3209691136,10026483712,1457520640,18146236825.6,247,102,0,1.00,247,95.0,32505856,61865984,0,4096,32505856,61865984,48103633715.2,484257562624,28991029248,498216206336
24-02 13:59:31,5,2,91,2,0,3205496832,10029629440,1457520640,18146236825.6,223,271,0,8.00,223,220,29360128,165675008,0,45056,29360128,164626432,48103633715.2,484257562624,29098403430.4,498216206336
24-02 13:59:32,5,2,92,1,0,3191865344,10043260928,1457520640,18146236825.6,128,115,0,8.00,128,105,10219520,83886080,0,172032,10219520,83886080,48103633715.2,484257562624,29098403430.4,498216206336
24-02 13:59:33,5,2,92,2,0,3184525312,10049552384,1457520640,18146236825.6,6.00,366,0,28.0,6.00,327,217088,221249536,0,217088,217088,220200960,48103633715.2,484257562624,29098403430.4,498216206336
24-02 13:59:34,4,2,90,4,0,3202351104,10030678016,1457520640,18146236825.6,217,454,0,5.00,217,443,28311552,164626432,0,20480,28311552,164626432,48103633715.2,484257562624,29098403430.4,498216206336
24-02 13:59:35,3,2,94,1,0,3204448256,10029629440,1457520640,18146236825.6,245,201,0,5.00,245,188,32505856,63963136,0,28672,32505856,63963136,48103633715.2,484257562624,29098403430.4,498216206336
24-02 13:59:36,3,2,94,0,0,3197108224,10036969472,1457520640,18146236825.6,246,153,0,4.00,246,149,32505856,65011712,0,16384,32505856,65011712,48103633715.2,484257562624,29205777612.8,498216206336
24-02 13:59:37,3,2,89,7,0,3187671040,10046406656,1457520640,18146236825.6,182,429,0,19.0,182,377,23068672,231735296,0,286720,23068672,229638144,48103633715.2,484257562624,29205777612.8,498216206336
24-02 13:59:38,3,2,93,2,0,3190816768,10043260928,1457520640,18146236825.6,224,209,0,9.00,224,185,29360128,144703488,0,49152,29360128,144703488,48103633715.2,484257562624,29205777612.8,498216206336
24-02 13:59:39,3,2,94,1,0,3206545408,10026483712,1457520640,18146236825.6,259,117,0,9.00,259,108,33554432,74448896,0,40960,33554432,74448896,48103633715.2,484257562624,29205777612.8,498216206336
24-02 13:59:40,3,2,92,3,0,3202351104,10030678016,1457520640,18146236825.6,194,231,0,10.0,194,205,19922944,162529280,0,114688,19922944,161480704,48103633715.2,484257562624,29205777612.8,498216206336
24-02 13:59:41,3,2,95,1,0,3202351104,10031726592,1457520640,18146236825.6,230,159,0,8.00,230,121,29360128,95420416,0,81920,29360128,95420416,48103633715.2,484257562624,29313151795.2,498216206336
24-02 13:59:42,4,2,90,4,0,3190816768,10041163776,1457520640,18146236825.6,337,233,0,10.0,337,223,36700160,155189248,0,135168,36700160,155189248,48103633715.2,484257562624,29313151795.2,498216206336
24-02 13:59:43,3,2,89,6,0,3211788288,10018095104,1457520640,18146236825.6,465,304,0,22.0,465,277,45088768,192937984,0,180224,45088768,190840832,48103633715.2,484257562624,29313151795.2,498216206336
24-02 13:59:44,3,2,90,4,0,3213885440,10017046528,1458569216,18146236825.6,403,398,0,1.00,403,389,40894464,162529280,0,4096,40894464,162529280,48103633715.2,484257562624,29313151795.2,498216206336
24-02 13:59:45,3,2,94,2,0,3213885440,10018095104,1458569216,18146236825.6,235,174,0,1.00,235,167,30408704,56623104,0,4096,30408704,56623104,48103633715.2,484257562624,29313151795.2,498216206336
24-02 13:59:46,3,2,93,2,0,3207593984,10024386560,1458569216,18146236825.6,243,273,0,9.00,243,210,31457280,116391936,0,139264,31457280,114294784,48103633715.2,484257562624,29420525977.6,498216206336
24-02 13:59:47,6,2,88,4,0,3258974208,9973006336,1458569216,18146236825.6,226,323,0,20.0,226,303,29360128,164626432,0,192512,29360128,163577856,48103633715.2,484257562624,29420525977.6,498216206336
24-02 13:59:48,3,2,93,2,0,3268411392,9962520576,1458569216,18146236825.6,233,221,0,26.0,233,173,29360128,136314880,0,253952,29360128,134217728,48103633715.2,484257562624,29420525977.6,498216206336
24-02 13:59:49,3,2,93,2,0,3272605696,9957277696,1458569216,18146236825.6,234,176,0,8.00,234,162,30408704,122683392,0,86016,30408704,121634816,48103633715.2,484257562624,29420525977.6,498216206336
24-02 13:59:50,3,2,92,3,0,3267362816,9963569152,1458569216,18146236825.6,233,209,0,9.00,233,188,30408704,142606336,0,94208,30408704,141557760,48103633715.2,484257562624,29420525977.6,498216206336
24-02 13:59:51,3,2,93,3,0,3263168512,9967763456,1458569216,18146236825.6,223,253,0,12.0,223,193,29360128,142606336,0,172032,29360128,141557760,48103633715.2,484257562624,29527900160,498216206336
24-02 13:59:52,4,2,93,2,0,3195011072,10034872320,1458569216,18146236825.6,292,160,0,2.00,292,158,34603008,112197632,0,90112,34603008,112197632,48103633715.2,484257562624,29527900160,498216206336
24-02 13:59:53,2,2,91,5,0,3198156800,10030678016,1458569216,18146236825.6,247,300,0,19.0,247,279,16777216,192937984,0,106496,16777216,192937984,48103633715.2,484257562624,29527900160,498216206336
24-02 13:59:54,9,2,85,4,0,3226468352,10020192256,1458569216,18146236825.6,677,341,0,9.00,677,322,25165824,160432128,0,45056,25165824,159383552,48103633715.2,484257562624,29527900160,498216206336
24-02 13:59:55,5,2,93,1,0,3211788288,10015997952,1458569216,18146236825.6,120,222,0,2.00,120,214,14680064,55574528,0,12288,14680064,55574528,48103633715.2,484257562624,29527900160,498216206336
24-02 13:59:56,4,2,93,1,0,3214934016,10013900800,1458569216,18146236825.6,246,238,0,4.00,246,232,32505856,67108864,0,16384,32505856,67108864,48103633715.2,484257562624,29635274342.4,498216206336
24-02 13:59:57,3,2,88,6,0,3223322624,10007609344,1458569216,18146236825.6,202,449,0,33.0,202,365,26214400,249561088,0,389120,26214400,246415360,48103633715.2,484257562624,29635274342.4,497142464512
24-02 13:59:58,4,1,94,0,0,3223322624,10006560768,1458569216,18146236825.6,245,100,0,5.00,245,89.0,32505856,58720256,0,32768,32505856,58720256,48103633715.2,484257562624,29635274342.4,497142464512
24-02 13:59:59,3,2,92,3,0,3214934016,10013900800,1458569216,18146236825.6,224,227,0,6.00,224,215,29360128,175112192,0,102400,29360128,174063616,48103633715.2,484257562624,29635274342.4,497142464512
24-02 14:00:00,9,5,85,2,0,3224371200,10004463616,1458569216,18146236825.6,248,104,0,9.00,248,87.0,32505856,60817408,0,225280,32505856,60817408,48103633715.2,484257562624,29635274342.4,497142464512
24-02 14:00:01,6,4,86,4,0,3214934016,10012852224,1458569216,18146236825.6,231,352,0,102,231,240,30408704,191889408,0,552960,30408704,190840832,48103633715.2,484257562624,29742648524.8,497142464512
24-02 14:00:02,4,2,92,1,0,3205496832,10022289408,1458569216,18146236825.6,274,127,0,13.0,274,112,33554432,84934656,0,270336,33554432,84934656,48103633715.2,484257562624,29742648524.8,497142464512
24-02 14:00:03,2,2,89,7,0,3211788288,10013900800,1458569216,18146236825.6,292,385,0,89.0,292,257,30408704,188743680,0,446464,30408704,187695104,48103633715.2,484257562624,29742648524.8,497142464512
24-02 14:00:04,4,3,89,4,0,3214934016,10046406656,1458569216,18146236825.6,407,320,0,7.00,407,305,40894464,173015040,0,32768,40894464,173015040,48103633715.2,484257562624,29742648524.8,497142464512
24-02 14:00:05,3,2,93,2,0,3239051264,10017046528,1459617792,18146236825.6,244,291,0,8.00,244,275,31457280,91226112,0,45056,31457280,91226112,48103633715.2,484257562624,29742648524.8,497142464512
24-02 14:00:06,3,2,95,1,0,3236954112,10020192256,1459617792,18146236825.6,249,199,0,3.00,249,196,32505856,69206016,0,12288,32505856,69206016,48103633715.2,484257562624,29850022707.2,497142464512
24-02 14:00:07,2,2,89,6,0,3225419776,10031726592,1459617792,18146236825.6,220,369,0,10.0,220,345,27262976,207618048,0,385024,27262976,204472320,48103633715.2,484257562624,29850022707.2,497142464512
24-02 14:00:08,3,2,92,3,0,3222274048,10033823744,1459617792,18146236825.6,241,323,0,57.0,241,187,31457280,144703488,0,282624,31457280,140509184,48103633715.2,484257562624,29850022707.2,497142464512
24-02 14:00:09,3,2,93,2,0,3205496832,10051649536,1459617792,18146236825.6,240,186,0,9.00,240,177,30408704,134217728,0,180224,30408704,134217728,48103633715.2,484257562624,29850022707.2,497142464512
24-02 14:00:10,3,2,92,3,0,3214934016,10041163776,1459617792,18146236825.6,230,229,0,9.00,230,203,30408704,146800640,0,94208,30408704,145752064,48103633715.2,484257562624,29850022707.2,497142464512
24-02 14:00:11,2,2,95,0,0,3207593984,10047455232,1459617792,18146236825.6,247,93.0,0,4.00,247,89.0,32505856,59768832,0,20480,32505856,59768832,48103633715.2,484257562624,29957396889.6,497142464512
24-02 14:00:12,3,3,88,6,0,3209691136,10045358080,1459617792,18146236825.6,202,292,0,35.0,202,251,26214400,205520896,0,430080,26214400,204472320,48103633715.2,484257562624,29957396889.6,497142464512
24-02 14:00:13,2,2,95,1,0,3210739712,10043260928,1459617792,18146236825.6,279,105,0,2.00,279,101,33554432,68157440,0,12288,33554432,67108864,48103633715.2,484257562624,29957396889.6,497142464512
24-02 14:00:14,3,2,88,7,0,3203399680,10051649536,1459617792,18146236825.6,282,585,0,9.00,282,536,31457280,253755392,0,110592,31457280,252706816,48103633715.2,484257562624,29957396889.6,497142464512
24-02 14:00:15,3,2,94,1,0,3203399680,10051649536,1459617792,18146236825.6,256,147,0,1.00,256,140,33554432,62914560,0,4096,33554432,62914560,48103633715.2,484257562624,29957396889.6,497142464512
